Compound_ID,Norm. Area: HILIC_Neg_1D0.raw (F125),Norm. Area: HILIC_Neg_2D0.raw (F126),Norm. Area: HILIC_Neg_3D0.raw (F127),Norm. Area: HILIC_Neg_13D0.raw (F134),Norm. Area: HILIC_Neg_14D0.raw (F135),Norm. Area: HILIC_Neg_15D0.raw (F136),Norm. Area: HILIC_Neg_25D14.raw (F143),Norm. Area: HILIC_Neg_26D14.raw (F144),Norm. Area: HILIC_Neg_27D14.raw (F145),Norm. Area: HILIC_Neg_37D14.raw (F152),Norm. Area: HILIC_Neg_38D14.raw (F153),Norm. Area: HILIC_Neg_39D14.raw (F154),Norm. Area: HILIC_Neg_49D21.raw (F161),Norm. Area: HILIC_Neg_50D21.raw (F162),Norm. Area: HILIC_Neg_51D21.raw (F163),Norm. Area: HILIC_Neg_61D35.raw (F170),Norm. Area: HILIC_Neg_62D28.raw (F171),Norm. Area: HILIC_Neg_63D28.raw (F172),Norm. Area: HILIC_Neg_85D28.raw (F188),Norm. Area: HILIC_Neg_86D28.raw (F189),Norm. Area: HILIC_Neg_87D28.raw (F190),Norm. Area: HILIC_Neg_97D42.raw (F197),Norm. Area: HILIC_Neg_98D42.raw (F198),Norm. Area: HILIC_Neg_99D42.raw (F199),Norm. Area: HILIC_Neg_121D7.raw (F215),Norm. Area: HILIC_Neg_122D7.raw (F216),Norm. Area: HILIC_Neg_123D7.raw (F217),Norm. Area: HILIC_Neg_133D7.raw (F224),Norm. Area: HILIC_Neg_134D7.raw (F225),Norm. Area: HILIC_Neg_135D7.raw (F226),Norm. Area: HILIC_Neg_Blank_MS1.raw (F233),Norm. Area: HILIC_Neg_Blank2.raw (F234),Norm. Area: HILIC_Neg_Blank2_MS1.raw (F235),Norm. Area: HILIC_Neg_Blank3.raw (F236),Norm. Area: HILIC_Neg_Blank4.raw (F237),Norm. Area: HILIC_Neg_Pooled_QC1_MS1.raw (F239),Norm. Area: HILIC_Neg_Pooled_QC2_MS1.raw (F240),Norm. Area: HILIC_Neg_Pooled_QC3_MS1.raw (F241),Norm. Area: HILIC_Neg_Pooled_QC4_MS1.raw (F242),Norm. Area: HILIC_Neg_Pooled_QC5_MS1.raw (F243),Norm. Area: HILIC_Neg_Pooled_QC6_MS1.raw (F244),Norm. Area: HILIC_Neg_Pooled_QC7_MS1.raw (F245),Norm. Area: HILIC_Neg_Pooled_QC8_MS1.raw (F246),Norm. Area: HILIC_Neg_Pooled_QC9_MS1.raw (F247),Norm. Area: HILIC_Neg_Pooled_QC10_MS1.raw (F248),Norm. Area: HILIC_Neg_Pooled_QC11_MS1.raw (F249)
3.205_103.04011_HILIC,18189806.83,12587401.48,29136732.61,22216005.74,17827571.27,12812109.02,117970052.1,138274311.3,117145847.4,23625460.43,31555735.34,33146672.63,111399265.4,128910202.1,94431016.23,80474245.69,54535712.53,95325813.93,13891818.1,24261599.14,15422657.94,3264457.248,6728099.214,3491948.986,50518664.29,36974770.39,43435281.62,29911916.35,23855560.58,23989326.42,95153.54746,137824.1144,122906.2804,168588.0908,169880.1785,8941693.172,8255282.156,7977624.917,6494513.756,8393584.53,7972960.052,7015454.916,8756841.517,8062321.544,8434653.356,8202000.265
4.787_151.0262_HILIC,143336701.6,142793500.2,157116385.6,24742202.85,18968912.97,16161259.32,2379692.795,4707717.574,2546387.269,87543480.91,39593334.15,32364233.35,2480544.633,2584242.537,3134130.319,2699730.443,2596797.837,2473315.618,30409182.62,33963215.28,62996156.51,2213351.436,2446738.41,2400506.272,2596167.094,2610784.427,2614019.799,29809474.17,44261049.68,21190142.02,128888.1045,183108.8548,185458.1633,244895.7832,240950.1411,12028825.99,11225831.82,11597979.21,10529467.55,11898967.65,10729873.18,11208944.42,11321728.5,11346498.97,11254916.34,12104101.8
5.572_130.05101_HILIC,28713147.93,36564183.48,76352420.14,6197438.925,2712236.462,4485853.588,4981384.789,9643485.075,2503530.079,13065340.37,15393561.61,6012604.504,2427459.147,2481447.118,2489119.724,2545177.356,2646060.56,2417806.702,1950507.542,4606575.456,6219750.862,2131087.081,1972198.786,2075872.48,10148582.4,8148063.645,11351113.63,7639932.546,3149173.962,10813572.79,134377.6094,183372.7036,161051.5368,208086.2962,211437.8962,5141704.261,4207320.749,4238520.216,4338679.026,4415136.064,4611825.473,4795814.714,4313692.04,4530962.148,4550363.489,4570804.361
3.736_101.02443_HILIC,12567637.33,12372962.16,11649754.81,2807809.104,3002780.956,3074827.796,24821558.17,27381522.35,23994419.37,2596177.22,3805322.362,4866134.814,21271869.26,29230260.73,24219407.42,17838505.84,13493992.82,18422470.48,3301625.878,7227611.339,2958775.608,6290813.772,3475407.307,3752702.626,9899442.521,7199093.447,8106905.07,4627626.413,6993795.273,5561318.893,731986.0146,1024093.976,299834.0314,401169.2017,389539.4878,4547437.646,3890574.238,3682884.347,3893774.234,4131623.781,3035260.75,4347099.153,4404803.296,4684322.837,2297359.239,4848227.408
10.916_118.05102_HILIC,94513912.92,118502406.3,135795089.3,114130101.9,80794625.33,80527747.15,1776469.734,1722956.366,1817252.512,166563567.1,230357795,160563648.6,1567855.011,1592852.179,1899396.46,2002878.373,1832015.753,1751159.45,87846569.45,172081909,184909180.1,2841134.83,1858163.572,1954598.357,1652232.702,1685932.122,1629213.237,166269633.5,169608551.5,194390085.7,91578.28512,131274.1866,118200.5924,147162.7857,148137.3183,11120534.12,10698640.34,11510985.13,11791977.61,10656790.53,10858453.56,11031009.6,11211124.18,10924323.96,11166699.17,11424944.31
2.663_153.01941_HILIC,13566974.02,14696497.95,15879548.2,4354289.195,3287900.047,1906965.312,75806014.81,52647328.11,59931495.46,9740247.809,7100916.027,6483563.332,96434705.11,161795520.6,43787135.95,1872782.414,1888017.634,20875864.14,6417402.701,6295310.692,5367211.917,8688511.992,11082147.11,7253005.375,29686696.05,34276130.34,26084971.51,7637408.771,9240033.142,12002472.13,98255.19936,143480.5398,116515.7244,152815.9017,151571.859,9273555.676,8068096.269,7064728.991,8416357.776,8864823.702,8050307.916,8460400.273,8038957.554,8130485.589,8545411.783,8459275.038
1.252_163.04006_HILIC,6367017.797,6286290.586,5137544.663,1910639.467,1841926.753,1512813.864,9996237.377,16196680.38,11070463.79,2796076.258,5257714.548,4576487.537,8232459.057,16367913.12,13628299.12,9456481.731,8864330.385,8114323.572,1734229.265,1712765.482,7149941.114,2519541.922,3638234.848,1868451.984,5584044.927,4663291.558,5880057.598,3117021.11,2007585.871,4710626.16,71061.47352,99027.41694,68766.77265,81630.82681,83016.78129,2133891.223,1081169.442,1254381.82,917109.2803,3807105.448,1419212.242,1308916.834,3695966.554,1564125.313,3414628.337,1345374.086
2.618_167.03496_HILIC,2951512.262,2963433.671,2498857.906,2547412.729,2689385.664,2811624.734,82218915.86,82403152.91,100279811.9,8743305.05,8962370.631,2820296.385,77936378.63,250945172,115114449.8,8415660.946,6449252.017,64435545.75,4753320.723,2241427.664,6295785.075,26982872.28,13273846.14,15736867.57,14418168.56,2525364.447,7157740.355,1961233.502,2043716.313,2029744.726,174573.1831,218419.5991,166015.1289,222090.2863,217886.3059,10708242.72,9706831.588,3598518.383,6698148.628,8301625.717,7066111.645,7328627.242,9311533.025,8286632.445,6822716.819,8877953.436
2.51_131.03504_HILIC,2593970.83,1323097.121,1113175.953,1940390.963,1329603.988,1223901.836,1328767.877,3589871.868,1843762.868,1200500.312,1061476.342,1286414.74,4218566.681,1679758.571,1488180.196,1816644.826,1507186.484,1320470.749,1207974.85,1121786.373,1820945.296,3871310.464,1642327.456,3442022.162,2340275.616,3007069.083,2178210.243,2270104.443,1212005.361,1159324.897,66037.87418,98461.33343,98982.62319,130660.5519,123739.9379,4672954.696,5148321.416,4342560.154,4660466.831,4338034.699,4709124.89,4670575.838,4334217.875,4966877.289,4579207.879,4941791.232
11.703_104.03534_HILIC,70673568.42,93699851.61,103521262.3,123901152.6,92366864.02,96928536.65,1860669.6,1629805.022,1763127.707,150292440.5,192923988.7,151628639.7,1922910.504,1782427.421,1778037.214,1819103.398,1825536.076,1736461.778,69654053.08,128565237.4,162484998.1,4586242.485,3316790.442,1587591.338,2548389.307,2354071.489,1869712.574,143821917.4,147713907.4,178862578.3,89371.38398,117529.6446,114499.7241,162618.3559,147518.3717,12499992.82,13424167.76,12925562.38,12482456.26,11423800.13,11617414.9,12402860.5,11984782.59,12430897.29,12936438.72,13752916.89
6.144_165.01928_HILIC,80261640.28,69661005,41955296.07,89967073.43,92192364.59,53623116.08,70990300.38,115227942.9,88450368.52,76919733.54,105533425.1,85059458.24,147213472.2,88554870.9,147793698.9,180824541.8,127668598.7,120112363.6,103311180,151235098.1,93787232.44,49166521.7,241224233.7,185827362.6,88359704.16,91631376.48,80122086.53,93025599.16,95180023.86,83323896.18,1792564.285,1635542.921,2325581.777,312828.8327,291489.1944,10823184.05,11565881.82,11851307.75,10229142.59,11007395.21,10190562.14,11243476.44,11476263.5,10205363.1,11829758.93,11356435.77
13.492_173.10437_HILIC,2677045.21,3308891.487,4178773.603,96233741.87,41172734.86,78168562.79,2453012.527,2159961.17,2201640.501,49785700.61,120740854.3,101770260.4,1968903.766,2131109.101,2069002.672,2394899.68,2458063.19,2354677.052,22512527.21,48688519.51,90224778.1,217492583.3,202048520.3,188960236.4,2053300.317,2049164.211,2100408.483,73052327.37,75087809.04,126623906.4,107016.8645,163116.1576,125088.667,162372.7968,169745.934,8332071.547,8944506.363,5790097.829,9833664.361,8198357.593,8318263.28,7722906.291,8046111.772,8686446.342,8478166.593,7979318.916
2.177_145.0507_HILIC,12026624.28,16096508.78,24859763.28,28652378.92,25251191.19,21142711.36,48292983.9,36669396.85,50435805.97,46025962.29,56758949.29,57178994.18,113119540,85128437.71,99778717.11,219770266.4,203238254.5,95030894.13,25528610.47,51079868.89,37167333.42,49874650.97,59024341.03,54086885.1,24227084.72,29525008.55,28760768.22,48353370.23,36686770.83,38792439.46,69285.6929,223323.5207,88404.23329,114268.018,111593.7751,10163642.21,9227785.645,9710234.171,7244312.699,10118356.17,9679793.508,8130207.874,9575058.094,9301452.165,9980127.138,9423962.013
8.461_155.00988_HILIC,22933895.89,27407938.13,41559413.04,2054979.18,2176335.164,1227084.296,649702.5153,1310035.411,1359880.535,68165666,19123889.64,6968966.696,1294508.638,1281119.213,1050686.724,1416464.956,1434016.952,1322644.756,29438726.61,29177139.98,12908816.46,1092018.686,9437246.458,1092345.082,1270999.392,4950228.579,1233104.42,11687549.57,34756278.55,24725153.77,75513.8503,95527.29131,88726.11149,116654.4767,117343.8403,3014391.811,3334714.894,3597965.623,2465391.594,3301725.908,3326956.323,3188804.316,3186405.861,3207572.034,3294900.371,3118501.63
1.403_161.02439_HILIC,3442536.353,3154727.772,4642573.123,2218796.682,1635888.101,2190083.767,13634224.89,8243531.054,6570804.067,3529620.936,3173093.997,889971.9832,13824370.77,19778838.79,8677154.07,1598104.232,1975793.542,1480752.747,1999737.704,4871577.445,2193462.165,4385457.29,10140153.81,3517563.478,2845164.279,3598301.539,3413563.799,2617100.959,3113904.39,2376965.969,46173.03913,57914.23065,52788.8335,65565.04856,62627.96681,2597501.888,1958049.989,2634095.137,1963763.233,2350152.283,2224999.662,2292148.243,2789622.995,2421369.817,2126893.203,2213371.344
12.44_167.99718_HILIC,1337320.333,5802255.586,8274426.853,9341310.454,3803351.418,4492450.59,2037921.834,1201761.104,1235837.132,6550338.42,14846781.73,8673309.156,1116047.63,1476270.978,1762594.146,8020197.328,4702639.868,1238505.669,4521424.708,5226638.856,8202395.456,1258994.075,1267189.789,981498.1881,1227315.924,3030641.545,1162308.388,7852102.755,8453208.476,7053134.353,63189.76825,90944.18651,77487.46889,101580.1675,104131.3537,2632778.614,3965907.992,4091838.165,4478717.041,4014974.386,3290760.117,3863669.081,3692974.053,3636225.571,3736116.026,3764006.957
1.281_211.06127_HILIC,651751.6986,605001.8656,522654.5675,574180.1302,2816972.221,2683679.784,1305805.401,817084.7663,817707.1832,545322.9888,579529.7358,946940.9151,1956075.405,3622506.441,857301.0587,1013621.363,974867.3155,777484.6125,1791369.237,1386542.541,1228595.821,797192.3655,792656.3861,936866.2197,855129.4577,836634.8207,914788.5625,1463006.644,860786.918,824850.5276,31307.91297,45136.9249,60403.36109,74685.79093,70472.75067,1252540.962,1253359.833,1463531.057,1314817.741,1536379.315,1284592.151,1248640.217,1369041.845,1382051.297,1117248.071,1402207.215
1.331_229.14455_HILIC,8004163.061,7739018.341,5651173.618,24409108.74,26253864.44,26021024.1,27619090.88,28027348.66,31352120.54,18572339.64,39034597.09,42351143.94,157687373,88152988.07,78063034,140445600.7,136922364.5,59422806.06,61745106.98,70015671.62,38432548.53,16687713.46,46746796.19,59209563.56,11360322.27,19821509.34,11923556.16,43314029.81,32000988.98,21133686.58,51069.33766,68540.9524,58201.73497,73549.92213,68917.52587,4272394.664,5460699.646,4571027.439,4450435.296,3183856.663,5839574.788,5613206.556,4325979.744,5285084.557,2398751.654,4094097.908
1.247_165.05566_HILIC,1008598.248,2675309.273,3626150.475,890119.7036,1006792.83,4708600.32,957939.1201,1067608.025,1058242.55,1704869.682,1105849.302,1951260.467,6166495.165,8572969.304,7794565.287,972834.2331,4711181.442,947883.0248,2973620.705,912588.1511,983795.0781,1669843.881,1008801.017,1835862.218,6018048.25,6504867.031,5608947.874,1281604.868,918888.0966,1718917.974,51122.74114,59752.46078,55212.5702,65390.20853,66551.71914,1563659.511,1270316.995,1377347.111,1010753.166,1346914.25,1298997.642,1307926.775,1418109.11,1401916.612,1254485.91,1385303.419
1.564_137.02448_HILIC,60734638.71,67345414.46,67229022.63,72138307.3,65442591.5,61516646.92,133105787.7,105220094,65716821.04,79567302.19,93359377.64,93190535.67,14498127.46,11641000.92,10649952.38,4194321.805,3111560.422,5239899.865,37694568.63,54919572.05,64719919.11,83371793.45,85286008.4,84583427.48,137442011.5,129503089.8,121444817.6,111965118.4,132397540.6,140252196.4,115956.7954,67351.97728,93658.71931,791224.2941,81971.33961,42298204.35,38499108.47,37002693.36,38311952.45,38702457.44,34176829.58,37171137.35,39270378.23,39933214.41,38707889.33,40591175.89
1.445_119.05028_HILIC,2065285.155,3548912.971,3628376.652,5400007.819,2718232.437,6336695.715,150836913.5,109765372.8,140243971.1,9744793.762,14439154.19,12087082.47,184818456.8,107299308.7,102485212.2,1151730.593,935471.42,103330678.4,3072244.399,5247807.335,12016196.58,872968.6069,875807.4683,6542029.602,7223186.769,9170400.219,10092671.22,11011106.56,21983128.87,23191255.67,35764.439,52863.8789,49227.02034,61981.24559,55379.84625,10658779.97,10435532.75,11640157.22,10108013.92,10162216.09,9376222.639,9566858.337,10887920.47,10556428.55,11954838.14,10255179.02
1.733_137.02444_HILIC,429856562.8,369214250.1,295373763.7,677418738.4,798190667.6,813284708.1,379400052.4,338648061.8,353932287.1,221995355.4,467442499.4,485972307,470294458,569701912.5,548237981.3,390164201.4,381207660.4,392003535.4,168234952.7,82978300.71,217361629.1,300737314.3,480451352.2,470481115.2,268937210.6,221801335.3,244336483.1,435406653.5,427478987.3,424558959.1,118653.6588,150075.7307,43809.70823,56569.19909,107218.3565,76685516.32,69645785.16,70224471.32,61426295.62,72095733.72,66750659.58,68814206.03,69226972.06,73984486.18,67796698.34,73935219.85
1.43_167.03492_HILIC,14392658.14,18014245.77,21708309.42,4339797.09,2598570.146,4036382.726,65819673.45,38434960.39,21785080.68,4731325.832,4578713.021,4346051.992,68032750.74,50448129.28,21517707.3,1360109.924,1259991.994,15036582.45,1890176.159,3178014.578,3379150.047,7518225.472,5463109.04,2439156.625,23311987.59,18035913.17,18978272.51,3964605.847,6824491.649,5939869.425,38728.9485,53341.41418,51201.64193,67704.77406,68217.37447,17263313.27,16639128.34,18645176.93,16802247.89,15950014.69,15883097.54,16799319.11,17518114.96,18264242.83,17611511.56,16424644.88
1.327_161.06068_HILIC,974000.1293,910177.6952,814256.8619,863572.9195,966470.5135,16731638.64,1081794.47,2452643.673,1122842.263,807166.4661,795168.589,980458.715,1236287.092,1279816.497,1307203.883,1112040.599,1137698.511,1073763.946,946869.3485,891072.5621,815716.0232,1044091.707,1010069.071,1157004.308,1053676.433,1058367.047,1045100.585,996859.4062,19566278.19,953274.9886,49373.50766,66742.39129,65098.67624,82293.01807,86067.23191,9740297.958,9106322.563,5463239.294,8895761.253,7810424.18,5397169.374,9875312.695,8974769.48,5134403.195,10855312.72,8351182.705
12.112_387.11467_HILIC,57936228.49,81888381.34,109537038.8,28114694.31,32767140.26,29881588.7,2571862.537,2461416.183,2607831.063,21640691.81,19782466.05,14781919.95,2214686.241,3215903.284,2246925.32,2520946.811,2855051.99,2382425.311,2979755.508,14647629.61,30558548.08,9271625.027,30072159.61,17858931.44,1937482.31,2045777.536,2707146.56,2074231.759,27659187.85,22694226.82,168050.9882,185163.6204,129960.6901,176288.7832,182977.3088,10379261.66,12252324.89,4994378.987,10589147.57,10035631.27,9236553.818,9948848.072,9944768.103,9496372.4,8980737.988,10511042.1
2.509_131.03506_HILIC,2626413.109,1317483.494,1108452.978,1940390.963,1323962.754,1270095.454,1323130.19,3589871.868,1843762.868,1200500.312,1063096.508,1280956.748,4218566.681,1679758.571,1481866.155,1816644.826,1500791.804,1314868.265,1202849.663,1117026.866,1820945.296,3871310.464,1642327.456,3442022.162,2340275.616,3007069.083,2178210.243,2270104.443,1206863.073,1154406.121,65757.68914,98043.58236,98562.6604,130106.1862,123214.9349,4672954.696,5148321.416,4342560.154,4660466.831,4338034.699,4709124.89,4670575.838,4334217.875,4966877.289,4579207.879,4941791.232
11.863_387.11468_HILIC,59884864.38,83014664,94326176.38,25358151.59,25781449.32,23728516.32,3004181.204,2707078.593,2940582.076,18582329.76,15552322.32,17430988.34,2525821.869,2803699.709,2816384.262,2988682.946,2910481.037,2846148.074,9845826.354,12749721.94,11881497,2386281.673,22152863.57,15061680.87,3032942.314,2604544.793,2609195.428,23131520.88,31487486.77,21226314.06,141938.7615,195964.0742,174329.5984,231774.996,236640.1602,7471076.49,7916139.192,6770720.673,6034501.261,5836217.563,6034989.921,6368315.608,7536992.072,6396466.373,6647403.539,8329703.561
3.814_71.01388_HILIC,2231082.405,4578388.838,6067851.601,1971744.2,2041359.45,1965111.557,2102504.646,2408467.206,2194420.237,1579645.337,1996926.368,1866226.939,2035171.89,2280363.798,2084474.827,2067159.572,2193225.11,1930625.95,1610653.115,1493053.84,1462527.938,1643222.45,1634999.473,11937012.74,1764965.897,1749348.912,1780721.733,1465347.163,1441335.153,1425378.809,111783.4345,160049.8378,120848.3329,163508.7871,166478.4333,2071347.427,2129182.642,1775044.982,1779073.977,1840189.93,1978151.106,1820791.066,1925034.649,2034559.613,2032775.93,1982009.949
2.179_99.04519_HILIC,867188.384,1454186.154,3333156.07,1453994.482,1579065.515,861320.89,973346.5154,1023411.479,1001130.038,2968908.652,2801982.541,2178723.132,1011435.943,1027672.107,1099697.983,1051651.424,1040572.517,1001279.629,2029056.159,1713761.064,760926.2002,847495.5237,1598237.63,1688248.437,973443.1699,1621561.579,4941252.545,986634.8396,1950801.969,1754376.905,46218.60288,67383.26177,66607.51474,85820.19974,83900.91089,824385.5633,734540.8868,447554.6007,833592.3832,795965.774,611209.9677,503127.9631,915047.7986,579932.237,901867.3096,823739.2654
2.314_145.05072_HILIC,5036789.372,5569327.838,6395741.164,6953241.218,3987535.991,4086343.027,26504702.98,27188602.98,30589124.39,10044230.75,9772270.474,7834647.777,47822458.97,40393007.4,41741525.23,60256250.17,47690859.74,42915229.18,25512542.16,11899259.12,11762641.3,8752846.634,10956617.37,10298260.9,16537202.02,18204529.67,12632712.02,5304797.154,7915497.7,8615703.186,82637.97601,116502.5255,122899.8721,165628.7906,157779.4239,3327164.587,3549962.659,2968531.322,3204930.807,2721140.032,3025165.998,3322889.737,3432459.702,3268682.356,3036609.001,3403228.976
1.712_181.05053_HILIC,25483079.88,4083688.247,6633637.644,4977174.918,3075637.818,3479087.71,3400358012,3199779439,844237228.5,13090998.26,10260863.45,10975351.13,3690292685,2954263962,1576747373,51315063.24,48448255.75,2403049025,25844497.92,20076288.52,24588104.67,868996303.8,225484648.6,242115962.5,2788289575,3489966719,1598268029,4449077.257,12802701.19,11157334.37,55164.56708,77030.26648,68168.3206,88252.65144,88148.02529,6375583904,6188106463,6226543429,5875963012,6070934186,6143808358,5948284389,6500428191,6418042059,6208671487,6127356820
4.455_89.02441_HILIC,7023672011,6974146953,7078688422,531427591.7,390422620.8,377320949.6,236129595.6,184434057,140057848.1,650237741.2,544534779.5,427807481.6,267824837.7,218376020,199209965.4,6982958.679,197599090.5,163721445.2,260163711.1,247105454.6,259499763.3,126906064.5,137998807.6,118884357.9,196609045.3,118330770.1,134402598.3,395631074.1,336108293.3,320233943.2,4394846.43,6140606.539,561854.697,353793.8743,2640055.223,753881833.7,676258100.3,641830670.5,629470184.3,668004497.2,669987959.2,666251515.1,699818712.3,688462559.3,691495120,686746895.3
