Compound_ID,Norm. Area: RP_Pos_1D0.raw (F1),Norm. Area: RP_Pos_2D0.raw (F2),Norm. Area: RP_Pos_3D0.raw (F3),Norm. Area: RP_Pos_13D0.raw (F10),Norm. Area: RP_Pos_14D0.raw (F11),Norm. Area: RP_Pos_15D0.raw (F12),Norm. Area: RP_Pos_25D14.raw (F19),Norm. Area: RP_Pos_26D14.raw (F20),Norm. Area: RP_Pos_27D14.raw (F21),Norm. Area: RP_Pos_37D14.raw (F28),Norm. Area: RP_Pos_38D14.raw (F29),Norm. Area: RP_Pos_39D14.raw (F30),Norm. Area: RP_Pos_49D21.raw (F37),Norm. Area: RP_Pos_50D21.raw (F38),Norm. Area: RP_Pos_51D21.raw (F39),Norm. Area: RP_Pos_61D35.raw (F46),Norm. Area: RP_Pos_62D28.raw (F47),Norm. Area: RP_Pos_63D28.raw (F48),Norm. Area: RP_Pos_85D28.raw (F64),Norm. Area: RP_Pos_86D28.raw (F65),Norm. Area: RP_Pos_87D28.raw (F66),Norm. Area: RP_Pos_97D42.raw (F73),Norm. Area: RP_Pos_98D42.raw (F74),Norm. Area: RP_Pos_99D42.raw (F75),Norm. Area: RP_Pos_121D7.raw (F91),Norm. Area: RP_Pos_122D7.raw (F92),Norm. Area: RP_Pos_123D7.raw (F93),Norm. Area: RP_Pos_133D7.raw (F100),Norm. Area: RP_Pos_134D7.raw (F101),Norm. Area: RP_Pos_135D7.raw (F102),Norm. Area: RP_Pos_Blank_MS1.raw (F109),Norm. Area: RP_Pos_Blank1_20230109161140.raw (F110),Norm. Area: RP_Pos_Blank2.raw (F111),Norm. Area: RP_Pos_Blank2_MS1.raw (F112),Norm. Area: RP_Pos_Pooled_QC1_MS1.raw (F114),Norm. Area: RP_Pos_Pooled_QC2_MS1.raw (F115),Norm. Area: RP_Pos_Pooled_QC3_MS1.raw (F116),Norm. Area: RP_Pos_Pooled_QC4_MS1.raw (F117),Norm. Area: RP_Pos_Pooled_QC5_MS1.raw (F118),Norm. Area: RP_Pos_Pooled_QC6_MS1.raw (F119),Norm. Area: RP_Pos_Pooled_QC7_MS1.raw (F120),Norm. Area: RP_Pos_Pooled_QC8_MS1.raw (F121),Norm. Area: RP_Pos_Pooled_QC9_MS1.raw (F122),Norm. Area: RP_Pos_Pooled_QC10_MS1.raw (F123),Norm. Area: RP_Pos_Pooled_QC11_MS1.raw (F124)
10.521_324.12876_RP,1428535.654,1175400.506,953587.3713,1225075.533,1522348.452,1528271.676,2026904.144,2184283.372,1381540.207,819367.1512,817967.9059,947558.4184,2064380.991,2185092.516,2352309.731,2792420.096,2928343.657,2723271.447,1484796.395,1296940.145,1249845.252,2057363.14,1798774.161,2047435.364,2634696.393,2549108.866,2609658.195,1325076.705,1173328.33,937405.8154,76959.21619,176102.5754,86827.01726,63138.67098,1692116.064,2178751.391,2217668.863,2018636.1,1952037.404,1873068.609,2203523.456,853153.0894,2168257.122,2285748.159,2108521.99
1.339_250.98463_RP,10690009.29,12671317.61,9597045.306,31068213.54,29169836.12,26628217.18,1717909.762,1404543.029,1522224.41,25264591.23,28902561.29,37305426.86,1172816.3,1238486.137,1348612.276,1383770.134,1480072.499,1394310.371,30210688.34,19346653.97,36690420.02,1291928.217,156185931.7,4417025.163,2528269.799,5058696.352,2841665.267,46677392.22,56227158.79,59270912.86,30319.56206,44752.08808,44455.48457,27300.59998,27342160.18,26733843.35,29754146.83,28331189.85,24041364.98,25638055.79,27378134.54,28985335.5,27532826.51,26418713.25,27476854.79
2.01_103.03884_RP,13512571.81,16913050.35,30373530.14,19488842.04,18477631.36,21097761.06,4384891.508,6554414.691,25657567.39,24070645.28,16697770.15,17270996.47,15238462.17,5326098.363,22199309.32,7199476.047,31139333.1,2868842.793,28388915.02,20196899.55,9925224.693,17396081.86,30714158.04,11690847.98,38337062.23,38006533.19,23867362.77,36988922.09,13591013.16,16495379.78,1030776.785,1377302.841,216854.7142,180711.9112,10162746.61,7675805.567,8568164.096,8117972.882,8440151.07,11071714.79,9453276.517,10895184.4,7444380.178,9332496.153,7265371.252
8.896_579.14949_RP,2355125.315,1947351.071,1615203.035,1896165.472,2327367.176,2192844.058,2857992.412,3090920.676,2405103.942,1016188.698,914454.1679,850561.4056,2506087.076,2348179.923,2453017.455,3105934.331,3005257.726,2791296.245,1301616.978,1092247.685,1049070.454,1639578.254,1378649.136,1615071.742,2011333.747,1962873.93,2078590.431,801415.4165,782902.6522,590176.2931,124859.3534,155994.2795,92305.88633,57032.2597,9323318.382,8678311.858,8198960.824,7423346.507,8080466.585,6450205.119,8598546.161,8183593.57,8909069.237,9635273.403,7393105.319
2.075_231.09736_RP,1270296.053,1175234.442,1015297.255,1131873.823,1312765.212,1264569.207,1898526.486,1958902.782,2245553.537,823950.6151,870120.3431,859436.5617,1745159.907,1750720.131,1970776.536,1858009.27,1900795.924,1979454.088,834993.0563,841899.9988,765281.4707,1180029.257,1450041.394,1724668.137,1709078.999,1773908.049,1717329.546,943859.5573,933917.0243,866242.6281,65173.90736,91247.98733,95741.21066,55406.20934,1721185.011,3772659.65,3622629.378,3995997.319,3527182.215,3413285.48,3300878.749,3449056.772,3396554.763,3284663.443,2823155.495
2.365_335.09474_RP,1448170.587,1240999.045,1030484.436,1075211.878,1255331.485,1259068.283,1826888.151,2033141.942,2161376.002,754072.515,782178.6494,816966.1277,1726971.699,1752195.278,1910991.994,2103303.742,2239303.177,2083535.362,927841.1901,880899.9725,1046469.197,1358837.105,8099469.462,16709865,1992010.238,2081791.14,2146285.022,989464.6173,1332245.34,775149.3042,70710.37393,105101.3736,106342.453,71512.26158,2207909.682,2665436.629,2945071.279,3139692.865,3051849.764,3721024.379,3365357.567,2744822.447,2457676.603,2577441.241,2598026.17
1.085_834.74563_RP,164907044.3,135170782.3,130434095.2,125455312.5,170754305.5,173432612.9,384045347,415824664.1,451435706.7,73997266.17,67930075.56,80440614.74,375607745.5,429502786.3,487591316,291335706.3,328113592.1,349166551.8,93244389.58,81211298.04,80422709.35,131680037.7,90385103.34,122837415.2,314962368.7,263834003.7,318052575.2,83016087.73,85176244,66991575.82,25753.08466,35618.39276,35959.47184,47164.23456,35642978.15,33449465.09,30723196.47,16846048.61,30677191.33,28569033.63,31183641.49,32268768.99,29970624.5,30342685.91,30401150.36
3.141_199.05996_RP,803971.2243,835356.9508,551496.5196,622683.4748,845726.5643,880780.7564,1530038.385,1192977.438,1285253.064,406666.403,378979.5383,444193.7234,1000623.976,1064310.015,1149427.59,1234692.349,1320569.863,1253058.591,4509610.088,1754851.659,431206.0958,737074.5456,5141663.932,5822984.407,1949223.023,1150805.572,1239191.205,557993.3789,757667.7158,772307.5627,41519.22634,60924.12227,62720.62461,41549.10978,2774674.738,4799498.824,4388230.139,5648440.139,5061711.079,4701024.089,4698410.102,4564443.811,4449617.253,2732375.578,4993108.95
10.664_473.14388_RP,2075328.466,1228894.898,1402932.738,1627204.685,2022002.292,1942941.342,2739019.905,2847156.292,1947045.295,940561.6286,844267.2369,1014947.265,2340478.895,2406008.113,2607959.725,2767937.358,3035283.976,2722459.177,1307431.732,1139191.81,1040386.109,1615763.038,1417298.935,1591594.827,1911383.014,1935243.401,1891154.551,787872.6959,738612.9249,565479.9268,112590.0174,206015.5413,128208.8494,44834.70057,617589.3276,398230.4896,265208.681,667492.5553,640625.9502,335641.8971,338417.6853,485275.4753,396885.4869,637514.4594,639800.5193
2.507_247.08103_RP,1641204.762,1451239.088,1173966.653,1243201.584,1528933.697,1448274.128,2081362.13,2258215.498,2358082.34,818118.5299,1870186.369,887759.3966,1899848.155,1919891.512,2141962.605,2193906.185,2338536.9,2232367.02,946135.5087,847147.1529,3370580.28,1348275.629,7945252.125,10482218.71,1989397.068,1918054.953,2007133.398,1577235.008,849171.3554,1151487.817,83957.8625,127836.3578,127828.1241,68342.83857,3894516.642,3527129.317,3061375.447,3976497.236,4030531.71,3662078.892,2590906.81,2662446.339,3428519.975,3379468.788,4043684.283
1.751_214.11846_RP,558097.0397,483677.7154,413652.5868,523335.9043,583987.3586,587441.1998,767422.1474,859409.9645,866023.1255,340822.4422,334615.2677,375428.5988,700721.1561,694655.6841,765052.5451,814134.9799,852590.3082,859705.393,400819.9056,353894.8684,337358.2597,576401.1311,460950.9332,566404.9094,736906.8009,725415.5108,751570.2029,376473.9803,368049.5379,313502.6552,29613.36573,41672.65796,43374.74661,25834.42693,1552604.065,990934.9859,1366098.127,723039.9541,1403628.29,1258066.156,1312139.219,1281633.853,1138003.68,1160116.168,1250575.066
5.673_400.14468_RP,1047803.202,880236.3995,720145.8406,926278.1163,1154534.778,1095092.238,1475293.911,1628001.42,1713008.754,544223.3751,511121.8058,604946.2227,1290025.076,1404182.082,1540536.364,1612190.925,1688643.264,1565703.093,697134.7115,618108.348,567556.2027,930368.3195,851713.5412,1108301.354,1454833.253,1379978.867,1553858.335,656072.6405,591917.9394,501506.7495,52343.14316,80504.57962,78182.3987,52529.90674,2176662.685,2432776.195,2294343.518,2833488.6,2131453.162,2784525.323,2273845.279,2644979.273,2493427.351,1991728.362,2395504.88
1.54_206.1385_RP,3069646.29,3889378.767,4566675.274,2178937.65,2176916.118,2877228.516,13653608.78,15168598.49,28134261.71,3642335.144,1549531.298,1740156.519,43539267.43,50270330.38,50164581.39,12328119.32,7824722.354,16873667.64,4541224.692,3875219.888,5631780.644,3991183.21,3234936.223,3801519.89,8041122.255,7599033.175,8021041.264,2053546.246,2115538.402,1676448.948,52040.26587,140333.1217,136458.019,61871.975,2357968.832,1630298.406,1959926.747,1586432.961,1577039.957,1684597.959,2187029.896,1947916.711,1768602.634,1987370.37,1765576.616
7.867_237.12316_RP,50800742.67,60199318.37,73516581.7,166707528.4,167062681.3,166837119.5,1675964.886,1865049.421,1852504.958,78037846.41,174681507.5,84517378.67,1464242.523,944794.1644,1019803.183,1841309.479,1870702.74,1784441.051,89188682.32,105313325.3,115039567,1887192.15,2082422.067,2130401.463,1359389.263,1330918.952,1340571.484,185278953.7,156392963.6,161033196.8,63029.06308,158435.4475,77909.96636,41773.0219,11549127.3,17672796.15,16530069.46,16485444.25,16103148.37,17112885.07,15764869.15,16213294.07,15872790.02,15123134.43,15124646.12
6.744_451.12307_RP,1097834.668,927420.479,774228.7118,961350.2031,1190592.979,1097553.686,1507308.402,1651158.34,1645087.962,515149.8186,486014.9618,511149.7965,1210969.866,923536.5949,1110995.527,1447050.893,1431477.949,1354860.683,600759.3439,510258.8904,478994.7881,736559.8745,665513.4577,800648.8996,1026307.549,962277.9701,1058898.053,412950.5772,376898.2512,322545.0453,55982.03867,104432.1937,76053.14654,32632.78502,2375247.356,6323697.017,6015340.33,5549973.959,4951277.826,5381640.988,5334963.594,5470831.743,4873134.662,4981227.714,5103334.946
4.656_407.16586_RP,1300632.396,1154291.599,935163.5894,1064690.065,1353292.386,1312795.057,1837066.432,1987559.991,2123150.273,668164.4092,660824.9397,751435.5812,1575382.065,1617918.449,1819239.063,1957813.694,2062828.443,1940812.324,856126.7395,769702.7747,722101.2318,1106442.01,2110981.795,1273644.155,1769938.809,1698213.095,2006549.864,875398.302,778558.4591,678622.5632,70444.64215,100947.298,104176.5817,61016.53168,1521853.852,1053973.719,1142555.357,1529951.898,950303.8001,1487811.276,1266700.136,1337676.657,1305380.361,1162769.686,1269392.063
4.762_245.07661_RP,11957436.55,16307137.68,15351256.82,105902468,68070963.09,75144192.76,1172596.984,1300647.425,1359515.291,54313799.07,94062235.48,64309640.49,1042389.498,1070393.865,1257312.157,1334027.084,1420808.545,1308239.718,37763341.69,54700098.25,55366530.84,4369068.206,3344305.432,1404815.074,1216024.475,1176255.519,1394747.14,64560209.39,64200290.74,68767951.21,45951.17111,67404.88719,68126.92051,43481.45016,10333136.27,10582099.66,10047128.36,10724938.68,10412505.21,10204580.09,10210190.44,10507615.94,10544004.87,10693704.49,9821063.083
6.917_157.08582_RP,24272006.72,19382560.34,17436347.72,18614646.95,22419802.53,21770646.11,27260951.52,28806269.03,30017089.4,20036626.34,30994591.61,10309481.25,25701843.91,20807219,21913063.66,32275967.99,25956824.27,30624786.28,30205569.5,39980604.11,29400517.8,24692310.59,14329604.69,16450630.44,25099210.94,28822014.43,28771840.51,9182840.154,23144788.58,14257349.89,1327129.149,2529458.652,2037846.247,983716.5219,7066552.856,4041549.445,3934499.325,4343451.652,6904453.527,5442466.634,4076569.02,5076901.486,5305804.881,5031836.769,4981879.123
1.532_212.09156_RP,676078.0691,631562.9559,918577.9034,813464.7585,943950.7336,811480.2527,1036967.352,1318241.513,1443999.274,657470.4402,613849.9519,691242.2888,1715301.971,1304618.505,1367072.402,1344378.127,1230257.562,1451789.531,1887159.024,1167586.034,681255.0356,1855922.725,3698118.72,1780242.052,2378703.391,2569456.435,2404167.338,1098627.863,1136718.768,904731.5086,18921.87417,23028.72583,26746.14935,28872.17175,3170699.768,2419742.949,3211097.412,2780148.333,2641156.364,2203936.363,3278171.551,2847382.428,2705699.886,2920662.307,2652741.562
12.166_243.10137_RP,2182024.455,2345247.048,1694805.016,1905223.154,2354314.437,2307496.963,47636719.06,34967584,69755478.97,1171577.013,1083559.841,1310747.505,109519291.4,468217731.8,200701227.9,4853096.954,3865952.029,14309488.45,1991468.317,1754558.484,1563567.489,2674090.191,2090163.79,2344052.255,21538845.82,23922471.93,16776958.05,1219620.971,1129281.492,933858.4009,117954.6933,244692.8112,168324.3114,87561.79641,4254257.069,3880911.372,3943275.41,3945264.713,4237500.877,3528123.873,3534360.965,3647620.445,4280709.006,3883042.956,4197818.153
3.82_137.07083_RP,1065998.923,923793.5857,909700.7651,821284.5617,1041350.597,998825.5611,1354547.867,1514783.221,1566061.622,524119.4579,520310.3003,586504.6913,1275173.023,1270558.774,1683018.533,1526597.897,1641480.533,1509174.139,2087053.433,1573373.854,1040110.141,1618808.937,969906.1632,979918.944,1427434.287,1323883.135,1520506.082,658314.9722,605960.2641,503702.9283,73648.44204,139706.6109,82846.59486,48577.09271,3671677.536,3977068.728,4832404.655,4409617.55,4045580.139,4358160.842,4355648.504,4310929.52,4091812.034,4164284.992,3956205.666
0.956_133.99884_RP,87188017.72,86701577.04,71874720.94,119479992.7,109881151.3,122791424.9,282251755.8,292879341.4,322104256.9,66682276.15,57889414.37,73555365.92,299094727.1,306945163.2,299280506.8,333922404.8,346990465.7,316045927.7,93925129,59201159.09,78424106.08,98971347.23,76687019.66,99625095.73,295281901.5,262845434.6,287397991.7,87468073.93,70843772.64,64668313.35,36645.64924,47757.70969,44873.58128,33034.39548,24748760.95,21557439.17,23440134.52,20550632.43,22709651.73,22578795.56,25245909.82,25202170.25,24854640.16,16658205.26,23988508.07
